MMCONO|MMDIVI|MMITNO|MMCFIS|MMIIPI|MMCIPI|MMXPI1|MMCPIS|MMRPIS|MMCOFI|MMXCCO|MMRCOF|MMXIMP|MMIORI|MMXSAT|MMRGDT|MMRGTM|MMLMDT|MMCHID|MMCHNO|MMEXIP|MMBICM|MMBCST|MMVPIS|MMVCOF|MMFCIN|MMGTIN|MMIMPA|MMEXOA|MMIMPE|MMUNMS|MMCOPI|MMXIPF|MMXICS|MMXITT|MMXSTP|MMXRSC|MMXIIC|MMLMTS
1||212-5||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122543709
1||212-6|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543715
1||212029-1|85176199|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122543722
1||212598-0|84142000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543728
1||212684-0||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543734
1||21311MI|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543740
1||214J01N00475949|85318000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543747
1||216-0029-010|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122543753
1||217-167|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543759
1||218-164|39219090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543765
1||21B3A008|82077090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543771
1||21C7239G02|82079000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122543777
1||220063|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543784
1||2231230-10A1|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122543790
1||2254K050|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543796
1||2256|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543802
1||226242|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543808
1||22658G01|94019900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543815
1||22740-1|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543821
1||23081-043|85115090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122543827
1||23111323-1|73110000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543832
1||2311M306-2|84798931|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543838
1||2312M108-1||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543844
1||2315M24-12|84799010|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122543850
1||2315M24-5|40169990|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543856
1||2392-2088-001|88072000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543862
1||2392-2317-003|82079000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122543868
1||2392-2401-901|82055900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543874
1||25|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122543880
1||251|85184000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543886
1||251-006|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543892
1||2562-638-00-10|90303311|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122543897
1||2587193-42|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543903
1||2587193-43||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543909
1||2597D020-302|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122543915
1||2604750-90|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543921
1||2607389|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543927
1||2681-15|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543933
1||2778-1|85065090|\N|\N|\N||\N|\N||\N|\N|0||20260710|143955|20260710||2|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1783694396606
1||280501-0|84713090|\N|\N|\N||\N|\N||\N|\N|1||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543939
1||282-300|85044010|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543945
1||2879-0016-1|90173090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543951
1||28E14-1|90321090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543957
1||2966A010000|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122543963
1||2978-0016-1||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543969
1||2978-9001-2|84249010|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543974
1||2KSS6050-5060|90303319|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543980
1||2LA005638-00|85318000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122543986
1||2YA0A004|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122543993
1||30-40KVA|85115010|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122543999
1||30006760-111|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544005
1||3001-01-101|39219090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544011
1||300300|85241100|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544017
1||300SSDRL2410|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544023
1||3019-32-201|88052900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544029
1||30191|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544038
1||30295SY2-13|85392110|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544044
1||303|85392190|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544049
1||3030AN|85319000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544055
1||303717A|90262090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544062
1||304012-05|35069900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544068
1||3043937-05|85118090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122544074
1||3045379-01|84112200|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544080
1||304760-1|90291010|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544086
1||3048676-12|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544092
1||3060T08P02|85443000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544098
1||3062T06P03|84145990|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544104
1||3062T09G03|84133030|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122544110
1||3062T20G10|84111100|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544116
1||3062T37P03|85444200|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544121
1||3066T90G02|84112200|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122544127
1||3073974-01|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544133
1||3073976-01||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544140
1||3076214-01|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544146
1||3076476-01|90261029|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544151
1||31-4675-1|85392110|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544157
1||311782|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544164
1||31248|34029090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|LT|\N|\N|\N|\N|\N|\N|\N|1784122544170
1||3137LB61C|90142010|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544176
1||320566|85366990|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544182
1||321A110100|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544190
1||322A22322821|81089000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544196
1||32446|85366990|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544202
1||330A21-2224-21|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544208
1||330A22-2054-46||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544214
1||330A22205446|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544220
1||330A25-2182-220||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544226
1||330A25-2204-01|85319000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544232
1||330A25-2211-20|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544238
1||330A25-2704-00|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544244
1||330A31-3202-21||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544250
1||330A33-0182-20|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544257
1||330A34-9906-20|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544263
1||330A58-1231-29|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544269
1||330A58-3119-20||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544275
1||330A58-4206-00|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544282
1||330A58-4294-21|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544288
1||330A58-4297-20|73209000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544293
1||330A76-3234-20|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544299
1||330A91-0027-36|88072000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544305
1||330A91-2000-02|84311090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544311
1||3324-575|85073090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122544317
1||33290838560071|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544323
1||332A00-0050EL|35069190|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544329
1||332A07-2658-707|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544335
1||332A07-2666-007|84139190|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544342
1||332A07-2680-207|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544348
1||332A0726666071|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544354
1||332A072666671Q|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544361
1||332A0726746072|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544367
1||332A08-8627-009|85442000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544373
1||332A08-8709-007|85392110|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544379
1||332A081206|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544385
1||332A08133420||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544391
1||332A08133421||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544397
1||332A11-0450-20|39219090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544403
1||332A11-0460-02|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544409
1||332A1100566|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544414
1||332A110568|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544420
1||332A110594|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544426
1||332A12-0495-20|39219090|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544432
1||332A13-1045-00|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544438
1||332A13-1052-01|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544444
1||332A21-1101-250|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544450
1||332A21-1101-530|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544456
1||332A21-1400-20|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544461
1||332A21-1416-03|73209000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122544467
1||332A21-1516-22|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544473
1||332A22-1124-00|40169990|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122544479
1||332A22-1412-28|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122544485
1||332A22-1485-26||\N|\N|\N||\N|\N||\N|\N|||20260323|212046|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122544491
