MMCONO|MMDIVI|MMITNO|MMCFIS|MMIIPI|MMCIPI|MMXPI1|MMCPIS|MMRPIS|MMCOFI|MMXCCO|MMRCOF|MMXIMP|MMIORI|MMXSAT|MMRGDT|MMRGTM|MMLMDT|MMCHID|MMCHNO|MMEXIP|MMBICM|MMBCST|MMVPIS|MMVCOF|MMFCIN|MMGTIN|MMIMPA|MMEXOA|MMIMPE|MMUNMS|MMCOPI|MMXIPF|MMXICS|MMXITT|MMXSTP|MMXRSC|MMXIIC|MMLMTS
1|801|2231230-10A1|90142090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445094
1|801|2254K050|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445102
1|801|2256|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445110
1|801|226242|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445118
1|801|22658G01|94019900|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445127
1|801|22740-1|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445135
1|801|23081-043|85115090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445143
1|801|23111323-1|73110000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445154
1|801|2311M306-2|84798931|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445164
1|801|2312M108-1|84798931|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445173
1|801|2315M24-12|84799010|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445184
1|801|2315M24-5|40169990|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445197
1|801|2392-2088-001|88072000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445216
1|801|2392-2317-003|82079000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445228
1|801|2392-2401-901|82055900|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445241
1|801|25|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445259
1|801|251|85184000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445274
1|801|251-006|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445293
1|801|2562-638-00-10|90303311|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445303
1|801|2587193-42|90142090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445313
1|801|2587193-43|90142090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445328
1|801|2597D020-302|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445339
1|801|2604750-90|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445356
1|801|2607389|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445370
1|801|2681-15|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445380
1|801|280501-0|84713090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445394
1|801|282-300|85044010|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445404
1|801|2879-0016-1|90173090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445413
1|801|28E14-1|90321090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445421
1|801|2966A010000|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445429
1|801|2978-0016-1|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445437
1|801|2978-9001-2|84249010|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445445
1|801|2KSS6050-5060|90303319|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445453
1|801|2LA005638-00|85318000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445461
1|801|2YA0A004|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445468
1|801|30-40KVA|85115010|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445475
1|801|30006760-111|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445483
1|801|3001-01-101|39219090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445492
1|801|300300|85241100|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445506
1|801|300SSDRL2410|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445514
1|801|3019-32-201|88052900|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445522
1|801|30191|90149000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445530
1|801|30295SY2-13|85392110|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445538
1|801|303|85392190|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445549
1|801|3030AN|85319000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445557
1|801|303717A|90262090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445564
1|801|304012-05|35069900|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445574
1|801|3043937-05|85118090|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445581
1|801|3045379-01|84112200|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445592
1|801|304760-1|90291010|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445603
1|801|3048676-12|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445614
1|801|3060T08P02|85443000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445624
1|801|3062T06P03|84145990|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445632
1|801|3062T09G03|84133030|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445645
1|801|3062T20G10|84111100|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445653
1|801|3062T37P03|85444200|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445661
1|801|3066T90G02|84112200|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122445668
1|801|3073974-01|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445676
1|801|3073976-01|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445685
1|801|3076214-01|40169300|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445692
1|801|3076476-01|90261029|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445700
1|801|31-4675-1|85392110|0|0|0|0|0|0|0|0|0|1|3|20260601|182743|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445708
1|801|311782|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445715
1|801|31248|34029090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|LT|0|0|0|||0||1784122445725
1|801|3137LB61C|90142010|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445734
1|801|320566|85366990|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445741
1|801|321A110100|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445749
1|801|322A22322821|81089000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445757
1|801|32446|85366990|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445765
1|801|330A21-2224-21|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445773
1|801|330A22-2054-46|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445783
1|801|330A22205446|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445795
1|801|330A25-2182-220|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445804
1|801|330A25-2204-01|85319000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445813
1|801|330A25-2211-20|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445820
1|801|330A25-2704-00|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445828
1|801|330A31-3202-21|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445836
1|801|330A33-0182-20|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445844
1|801|330A34-9906-20|40169300|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445853
1|801|330A58-1231-29|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445860
1|801|330A58-3119-20|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445868
1|801|330A58-4206-00|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445876
1|801|330A58-4294-21|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445884
1|801|330A58-4297-20|73209000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122445892
1|801|330A76-3234-20|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445903
1|801|330A91-0027-36|88072000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445911
1|801|330A91-2000-02|84311090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445919
1|801|3324-575|85073090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|EA|0|0|0|||0||1784122445927
1|801|33290838560071|85299019|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|EA|0|0|0|||0||1784122445936
1|801|332A00-0050EL|35069190|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|EA|0|0|0|||0||1784122445944
1|801|332A07-2658-707|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|EA|0|0|0|||0||1784122445952
1|801|332A07-2666-007|84139190|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445960
1|801|332A07-2680-207|84119100|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445973
1|801|332A0726666071|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445983
1|801|332A072666671Q|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122445993
1|801|332A0726746072|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446011
1|801|332A08-8627-009|85442000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446021
1|801|332A08-8709-007|85392110|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446031
1|801|332A081206|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446045
1|801|332A08133420|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446056
1|801|332A08133421|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446069
1|801|332A11-0450-20|39219090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446085
1|801|332A11-0460-02|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446093
1|801|332A1100566|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446101
1|801|332A110568|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446110
1|801|332A110594|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446118
1|801|332A12-0495-20|39219090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446126
1|801|332A13-1045-00|84119100|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446134
1|801|332A13-1052-01|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446143
1|801|332A21-1101-250|84119100|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446150
1|801|332A21-1101-530|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446159
1|801|332A21-1400-20|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446166
1|801|332A21-1416-03|73209000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446175
1|801|332A21-1516-22|40169300|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446182
1|801|332A22-1124-00|40169990|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446190
1|801|332A22-1412-28|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|EA|0|0|0|||0||1784122446198
1|801|332A22-1485-26|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446206
1|801|332A221124|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122446214
1|801|332A22112500|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122446222
1|801|332A2219642352|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122446232
1|801|332A23-0569-20|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122446242
1|801|332A24-0301-03|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446249
1|801|332A24-0309-04|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446261
1|801|332A24-0322-00|84821090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|UN|0|0|0|||0||1784122446275
1|801|332A24-0648-00|88073000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446284
1|801|332A25-1054-21|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446293
1|801|332A25-1121-01|40169300|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446302
1|801|332A25-1284-210|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446312
1|801|332A27-2350-20|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446322
1|801|332A31-1543-20|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446331
1|801|332A31-1765-02|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446339
1|801|332A31-1845-01|73269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446348
1|801|332A31-3002-00M|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446356
1|801|332A31-3032-01|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|CJ|0|0|0|||0||1784122446363
1|801|332A31-3043-01|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446374
1|801|332A31-3061-00|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446382
1|801|332A31-3168-21|39269090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446390
1|801|332A31-3179-20|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446397
1|801|332A31-3242-20|40169990|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446406
1|801|332A31300201M|88071000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|EA|0|0|0|||0||1784122446415
1|801|332A32-2025-06M|84834090|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446423
1|801|332A32-2218-20|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446432
1|801|332A32-3356-20|84119100|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446439
1|801|332A32-5002-01M|84834010|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446447
1|801|332A32-5054-01|84139190|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446460
1|801|332A32-5255-01|73030000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446469
1|801|332A33-1134-23|90212900|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|KG|0|0|0|||0||1784122446477
1|801|332A34-1064-00|84839000|0|0|0|0|0|0|0|0|0|1|3|20260601|182744|20260715|ABENAVIDES|2||3|0|0|0|||0|0|0|PC|0|0|0|||0||1784122446487
