Functional SecurityRole Name,Description,SecurityRole,EmailId
FULL_ACCESS,Full access to everything,CFFINRW,
FULL_ACCESS,Full access to everything,CFFINRO,
FULL_ACCESS,Full access to everything,CFDIVRW,
FULL_ACCESS,Full access to everything,CFAUDRO,
FULL_ACCESS,Full access to everything,CAMRORW,
FULL_ACCESS,Full access to everything,CAMRORO,
FULL_ACCESS,Full access to everything,CAMGMRW,
FULL_ACCESS,Full access to everything,CAFINRO,
FULL_ACCESS,Full access to everything,CAAUDRO,
FULL_ACCESS,Full access to everything,BUTAXRO,
FULL_ACCESS,Full access to everything,BUMRORW,
FULL_ACCESS,Full access to everything,BUMGMRW,
FULL_ACCESS,Full access to everything,BUMGMRO,
FULL_ACCESS,Full access to everything,BUFINRW,
FULL_ACCESS,Full access to everything,BUFINRO,
FULL_ACCESS,Full access to everything,BUDIVRW,
FULL_ACCESS,Full access to everything,BUAUDRO,
FULL_ACCESS,Full access to everything,Birst-User,
FULL_ACCESS,Full access to everything,Birst-SystemAdministrator,
FULL_ACCESS,Full access to everything,BAAUDRO,
FULL_ACCESS,Full access to everything,ARTAXRO,
FULL_ACCESS,Full access to everything,ARMRORW,
FULL_ACCESS,Full access to everything,ARMGMRO,
FULL_ACCESS,Full access to everything,ARFINRW,
FULL_ACCESS,Full access to everything,ARFINRO,
FULL_ACCESS,Full access to everything,ARDIVRW,
FULL_ACCESS,Full access to everything,ARAUDRO,
FULL_ACCESS,Full access to everything,APTRDRO,
FULL_ACCESS,Full access to everything,APTAXRW,
FULL_ACCESS,Full access to everything,APTAXRO,
FULL_ACCESS,Full access to everything,APPBUILDER-User,
FULL_ACCESS,Full access to everything,APPBUILDER-Designer,
FULL_ACCESS,Full access to everything,APPBUILDER-Administrator,
FULL_ACCESS,Full access to everything,APMRORW,
FULL_ACCESS,Full access to everything,APMRORO,
FULL_ACCESS,Full access to everything,APMGMRW,
FULL_ACCESS,Full access to everything,APMGMRO,
FULL_ACCESS,Full access to everything,APFINRW,
FULL_ACCESS,Full access to everything,APFINRO,
FULL_ACCESS,Full access to everything,APDIVRW,
FULL_ACCESS,Full access to everything,APAUDRW,
FULL_ACCESS,Full access to everything,FGRCMP_RW,
FULL_ACCESS,Full access to everything,FGRCMP_RO,
FULL_ACCESS,Full access to everything,FGR999_RW,
FULL_ACCESS,Full access to everything,FGR999_RO,
FULL_ACCESS,Full access to everything,FGR998_RW,
FULL_ACCESS,Full access to everything,FGR998_RO,
FULL_ACCESS,Full access to everything,FGR369_RW,
FULL_ACCESS,Full access to everything,FGR369_RO,
FULL_ACCESS,Full access to everything,FGR365_RW,
FULL_ACCESS,Full access to everything,FGR365_RO,
FULL_ACCESS,Full access to everything,FGR362_RW,
FULL_ACCESS,Full access to everything,FGR362_RO,
FULL_ACCESS,Full access to everything,FGR361_RW,
FULL_ACCESS,Full access to everything,FGR361_RO,
FULL_ACCESS,Full access to everything,FGR360_RW,
FULL_ACCESS,Full access to everything,FGR360_RO,
FULL_ACCESS,Full access to everything,FGR359_RW,
FULL_ACCESS,Full access to everything,FGR359_RO,
FULL_ACCESS,Full access to everything,FGR356_RW,
FULL_ACCESS,Full access to everything,FGR356_RO,
FULL_ACCESS,Full access to everything,FGR355_RW,
FULL_ACCESS,Full access to everything,FGR355_RO,
FULL_ACCESS,Full access to everything,FGR352_RW,
FULL_ACCESS,Full access to everything,FGR352_RO,
FULL_ACCESS,Full access to everything,FGR351_RW,
FULL_ACCESS,Full access to everything,FGR351_RO,
FULL_ACCESS,Full access to everything,FGR350_RW,
FULL_ACCESS,Full access to everything,FGR350_RO,
FULL_ACCESS,Full access to everything,FGR349_RW,
FULL_ACCESS,Full access to everything,FGR349_RO,
FULL_ACCESS,Full access to everything,FGR346_RW,
FULL_ACCESS,Full access to everything,FGR346_RO,
FULL_ACCESS,Full access to everything,FGR345_RW,
FULL_ACCESS,Full access to everything,FGR345_RO,
FULL_ACCESS,Full access to everything,FGR342_RW,
FULL_ACCESS,Full access to everything,FGR342_RO,
FULL_ACCESS,Full access to everything,FGR341_RW,
FULL_ACCESS,Full access to everything,FGR341_RO,
FULL_ACCESS,Full access to everything,FGR340_RW,
FULL_ACCESS,Full access to everything,FGR340_RO,
FULL_ACCESS,Full access to everything,FGR339_RW,
FULL_ACCESS,Full access to everything,FGR339_RO,
FULL_ACCESS,Full access to everything,FGR336_RW,
FULL_ACCESS,Full access to everything,FGR336_RO,
FULL_ACCESS,Full access to everything,FGR335_RW,
FULL_ACCESS,Full access to everything,FGR335_RO,
FULL_ACCESS,Full access to everything,FGR332_RW,
FULL_ACCESS,Full access to everything,FGR332_RO,
FULL_ACCESS,Full access to everything,FGR331_RW,
FULL_ACCESS,Full access to everything,FGR331_RO,
FULL_ACCESS,Full access to everything,FGR330_RW,
FULL_ACCESS,Full access to everything,FGR330_RO,
FULL_ACCESS,Full access to everything,FGR329_RW,
FULL_ACCESS,Full access to everything,FGR329_RO,
FULL_ACCESS,Full access to everything,FGR326_RW,
FULL_ACCESS,Full access to everything,FGR326_RO,
FULL_ACCESS,Full access to everything,FGR325_RW,
FULL_ACCESS,Full access to everything,FGR325_RO,
FULL_ACCESS,Full access to everything,FGR322_RW,
FULL_ACCESS,Full access to everything,FGR322_RO,
FULL_ACCESS,Full access to everything,FGR321_RW,
FULL_ACCESS,Full access to everything,FGR321_RO,
FULL_ACCESS,Full access to everything,FGR320_RW,
FULL_ACCESS,Full access to everything,FGR320_RO,
FULL_ACCESS,Full access to everything,FGR319_RW,
FULL_ACCESS,Full access to everything,FGR319_RO,
FULL_ACCESS,Full access to everything,FGR316_RW,
FULL_ACCESS,Full access to everything,FGR316_RO,
FULL_ACCESS,Full access to everything,FGR315_RW,
FULL_ACCESS,Full access to everything,FGR315_RO,
FULL_ACCESS,Full access to everything,FGR312_RW,
FULL_ACCESS,Full access to everything,FGR312_RO,
FULL_ACCESS,Full access to everything,FGR311_RW,
FULL_ACCESS,Full access to everything,FGR311_RO,
FULL_ACCESS,Full access to everything,FGR310_RW,
FULL_ACCESS,Full access to everything,FGR310_RO,
FULL_ACCESS,Full access to everything,FGR309_RW,
FULL_ACCESS,Full access to everything,FGR309_RO,
FULL_ACCESS,Full access to everything,FGR306_RW,
FULL_ACCESS,Full access to everything,FGR306_RO,
FULL_ACCESS,Full access to everything,FGR305_RW,
FULL_ACCESS,Full access to everything,FGR305_RO,
FULL_ACCESS,Full access to everything,FGR302_RW,
FULL_ACCESS,Full access to everything,FGR302_RO,
FULL_ACCESS,Full access to everything,FGR301_RW,
FULL_ACCESS,Full access to everything,FGR301_RO,
FULL_ACCESS,Full access to everything,FGR300_RW,
FULL_ACCESS,Full access to everything,FGR300_RO,
FULL_ACCESS,Full access to everything,FGR299_RW,
FULL_ACCESS,Full access to everything,FGR299_RO,
FULL_ACCESS,Full access to everything,FGR295_RW,
FULL_ACCESS,Full access to everything,FGR295_RO,
FULL_ACCESS,Full access to everything,FGR292_RW,
FULL_ACCESS,Full access to everything,FGR292_RO,
FULL_ACCESS,Full access to everything,FGR291_RW,
FULL_ACCESS,Full access to everything,FGR291_RO,
FULL_ACCESS,Full access to everything,FGR290_RW,
FULL_ACCESS,Full access to everything,FGR290_RO,
FULL_ACCESS,Full access to everything,FGR199_RW,
FULL_ACCESS,Full access to everything,FGR199_RO,
FULL_ACCESS,Full access to everything,FGR195_RW,
FULL_ACCESS,Full access to everything,FGR195_RO,
FULL_ACCESS,Full access to everything,FGR192_RW,
FULL_ACCESS,Full access to everything,FGR192_RO,
FULL_ACCESS,Full access to everything,FGR191_RW,
FULL_ACCESS,Full access to everything,FGR191_RO,
FULL_ACCESS,Full access to everything,FGR190_RW,
FULL_ACCESS,Full access to everything,FGR190_RO,
FULL_ACCESS,Full access to everything,FGR169_RW,
FULL_ACCESS,Full access to everything,FGR169_RO,
FULL_ACCESS,Full access to everything,FGR165_RW,
FULL_ACCESS,Full access to everything,FGR165_RO,
FULL_ACCESS,Full access to everything,FGR162_RW,
FULL_ACCESS,Full access to everything,FGR162_RO,
FULL_ACCESS,Full access to everything,FGR161_RW,
FULL_ACCESS,Full access to everything,FGR161_RO,
FULL_ACCESS,Full access to everything,FGR160_RW,
FULL_ACCESS,Full access to everything,FGR160_RO,
FULL_ACCESS,Full access to everything,FGR159_RW,
FULL_ACCESS,Full access to everything,FGR159_RO,
FULL_ACCESS,Full access to everything,FGR155_RW,
FULL_ACCESS,Full access to everything,FGR155_RO,
FULL_ACCESS,Full access to everything,FGR152_RW,
FULL_ACCESS,Full access to everything,FGR152_RO,
FULL_ACCESS,Full access to everything,FGR151_RW,
FULL_ACCESS,Full access to everything,FGR151_RO,
FULL_ACCESS,Full access to everything,FGR150_RW,
FULL_ACCESS,Full access to everything,FGR150_RO,
FULL_ACCESS,Full access to everything,FGR149_RW,
FULL_ACCESS,Full access to everything,FGR149_RO,
FULL_ACCESS,Full access to everything,FGR145_RW,
FULL_ACCESS,Full access to everything,FGR145_RO,
FULL_ACCESS,Full access to everything,FGR142_RW,
FULL_ACCESS,Full access to everything,FGR142_RO,
FULL_ACCESS,Full access to everything,FGR141_RW,
FULL_ACCESS,Full access to everything,FGR141_RO,
FULL_ACCESS,Full access to everything,FGR140_RW,
FULL_ACCESS,Full access to everything,FGR140_RO,
FULL_ACCESS,Full access to everything,FGR135_RW,
FULL_ACCESS,Full access to everything,FGR135_RO,
FULL_ACCESS,Full access to everything,FGR129_RW,
FULL_ACCESS,Full access to everything,FGR129_RO,
FULL_ACCESS,Full access to everything,FGR125_RW,
FULL_ACCESS,Full access to everything,FGR125_RO,
FULL_ACCESS,Full access to everything,FGR122_RW,
FULL_ACCESS,Full access to everything,FGR122_RO,
FULL_ACCESS,Full access to everything,FGR121_RW,
FULL_ACCESS,Full access to everything,FGR121_RO,
FULL_ACCESS,Full access to everything,FGR120_RW,
FULL_ACCESS,Full access to everything,FGR120_RO,
FULL_ACCESS,Full access to everything,FGR119_RW,
FULL_ACCESS,Full access to everything,FGR119_RO,
FULL_ACCESS,Full access to everything,FGR115_RW,
FULL_ACCESS,Full access to everything,FGR115_RO,
FULL_ACCESS,Full access to everything,FGR112_RW,
FULL_ACCESS,Full access to everything,FGR112_RO,
FULL_ACCESS,Full access to everything,FGR111_RW,
FULL_ACCESS,Full access to everything,FGR111_RO,
FULL_ACCESS,Full access to everything,FGR110_RW,
FULL_ACCESS,Full access to everything,FGR110_RO,
FULL_ACCESS,Full access to everything,FGR109_RW,
FULL_ACCESS,Full access to everything,FGR109_RO,
FULL_ACCESS,Full access to everything,FGR105_RW,
FULL_ACCESS,Full access to everything,FGR105_RO,
FULL_ACCESS,Full access to everything,FGR102_RW,
FULL_ACCESS,Full access to everything,FGR102_RO,
FULL_ACCESS,Full access to everything,FGR101_RW,
FULL_ACCESS,Full access to everything,FGR101_RO,
FULL_ACCESS,Full access to everything,FGR100_RW,
FULL_ACCESS,Full access to everything,FGR100_RO,
FULL_ACCESS,Full access to everything,FGR099_RW,
FULL_ACCESS,Full access to everything,FGR099_RO,
FULL_ACCESS,Full access to everything,FGR095_RW,
FULL_ACCESS,Full access to everything,FGR095_RO,
FULL_ACCESS,Full access to everything,FGR092_RW,
FULL_ACCESS,Full access to everything,FGR092_RO,
FULL_ACCESS,Full access to everything,FGR091_RW,
FULL_ACCESS,Full access to everything,FGR091_RO,
FULL_ACCESS,Full access to everything,FGR090_RW,
FULL_ACCESS,Full access to everything,FGR090_RO,
FULL_ACCESS,Full access to everything,FGR089_RW,
FULL_ACCESS,Full access to everything,FGR089_RO,
FULL_ACCESS,Full access to everything,FGR085_RW,
FULL_ACCESS,Full access to everything,FGR085_RO,
FULL_ACCESS,Full access to everything,FGR082_RW,
FULL_ACCESS,Full access to everything,FGR082_RO,
FULL_ACCESS,Full access to everything,FGR081_RW,
FULL_ACCESS,Full access to everything,FGR081_RO,
FULL_ACCESS,Full access to everything,FGR080_RW,
FULL_ACCESS,Full access to everything,FGR080_RO,
FULL_ACCESS,Full access to everything,FGR079_RW,
FULL_ACCESS,Full access to everything,FGR079_RO,
FULL_ACCESS,Full access to everything,FGR075_RW,
FULL_ACCESS,Full access to everything,FGR075_RO,
FULL_ACCESS,Full access to everything,FGR072_RW,
FULL_ACCESS,Full access to everything,FGR072_RO,
FULL_ACCESS,Full access to everything,FGR071_RW,
FULL_ACCESS,Full access to everything,FGR071_RO,
FULL_ACCESS,Full access to everything,FGR070_RW,
FULL_ACCESS,Full access to everything,FGR070_RO,
FULL_ACCESS,Full access to everything,FGR069_RW,
FULL_ACCESS,Full access to everything,FGR069_RO,
FULL_ACCESS,Full access to everything,FGR065_RW,
FULL_ACCESS,Full access to everything,FGR065_RO,
FULL_ACCESS,Full access to everything,FGR062_RW,
FULL_ACCESS,Full access to everything,FGR062_RO,
FULL_ACCESS,Full access to everything,FGR061_RW,
FULL_ACCESS,Full access to everything,FGR061_RO,
FULL_ACCESS,Full access to everything,FGR060_RW,
FULL_ACCESS,Full access to everything,FGR060_RO,
FULL_ACCESS,Full access to everything,FGR059_RW,
FULL_ACCESS,Full access to everything,FGR059_RO,
FULL_ACCESS,Full access to everything,FGR055_RW,
FULL_ACCESS,Full access to everything,FGR055_RO,
FULL_ACCESS,Full access to everything,FGR052_RW,
FULL_ACCESS,Full access to everything,FGR052_RO,
FULL_ACCESS,Full access to everything,FGR051_RW,
FULL_ACCESS,Full access to everything,FGR051_RO,
FULL_ACCESS,Full access to everything,FGR050_RW,
FULL_ACCESS,Full access to everything,FGR050_RO,
FULL_ACCESS,Full access to everything,FGR049_RW,
FULL_ACCESS,Full access to everything,FGR049_RO,
FULL_ACCESS,Full access to everything,FGR046_RW,
FULL_ACCESS,Full access to everything,FGR046_RO,
FULL_ACCESS,Full access to everything,FGR045_RW,
FULL_ACCESS,Full access to everything,FGR045_RO,
FULL_ACCESS,Full access to everything,FGR042_RW,
FULL_ACCESS,Full access to everything,FGR042_RO,
FULL_ACCESS,Full access to everything,FGR041_RW,
FULL_ACCESS,Full access to everything,FGR041_RO,
FULL_ACCESS,Full access to everything,FGR040_RW,
FULL_ACCESS,Full access to everything,FGR040_RO,
FULL_ACCESS,Full access to everything,FGR039_RW,
FULL_ACCESS,Full access to everything,FGR039_RO,
FULL_ACCESS,Full access to everything,FGR035_RW,
FULL_ACCESS,Full access to everything,FGR035_RO,
FULL_ACCESS,Full access to everything,FGR032_RW,
FULL_ACCESS,Full access to everything,FGR032_RO,
FULL_ACCESS,Full access to everything,FGR031_RW,
FULL_ACCESS,Full access to everything,FGR031_RO,
FULL_ACCESS,Full access to everything,FGR030_RW,
FULL_ACCESS,Full access to everything,FGR030_RO,
FULL_ACCESS,Full access to everything,FGR029_RW,
FULL_ACCESS,Full access to everything,FGR029_RO,
FULL_ACCESS,Full access to everything,FGR025_RW,
FULL_ACCESS,Full access to everything,FGR025_RO,
FULL_ACCESS,Full access to everything,FGR024_RW,
FULL_ACCESS,Full access to everything,FGR024_RO,
FULL_ACCESS,Full access to everything,FGR023_RW,
FULL_ACCESS,Full access to everything,FGR023_RO,
FULL_ACCESS,Full access to everything,FGR022_RW,
FULL_ACCESS,Full access to everything,FGR022_RO,
FULL_ACCESS,Full access to everything,FGR021_RW,
FULL_ACCESS,Full access to everything,FGR021_RO,
FULL_ACCESS,Full access to everything,FGR020_RW,
FULL_ACCESS,Full access to everything,FGR014_RW,
FULL_ACCESS,Full access to everything,FGR014_RO,
FULL_ACCESS,Full access to everything,FGR013_RW,
FULL_ACCESS,Full access to everything,FGR013_RO,
FULL_ACCESS,Full access to everything,FGR012_RW,
FULL_ACCESS,Full access to everything,FGR012_RO,
FULL_ACCESS,Full access to everything,FGR010_RW,
FULL_ACCESS,Full access to everything,FGR010_RO,
FULL_ACCESS,Full access to everything,FGR006_RW,
FULL_ACCESS,Full access to everything,FGR006_RO,
FULL_ACCESS,Full access to everything,FGR005_RW,
FULL_ACCESS,Full access to everything,FGR005_RO,
FULL_ACCESS,Full access to everything,FGR004_RW,
FULL_ACCESS,Full access to everything,FGR004_RO,
FULL_ACCESS,Full access to everything,FGR003_RW,
FULL_ACCESS,Full access to everything,FGR003_RO,
FULL_ACCESS,Full access to everything,FGR002_RW,
FULL_ACCESS,Full access to everything,FGR002_RO,
FULL_ACCESS,Full access to everything,FGR001_RW,
FULL_ACCESS,Full access to everything,FGR001_RO,
FULL_ACCESS,Full access to everything,AttributeServiceCaller,
